clase,archivo,ruta,duracion_s,error_vs_N,error_vs_AS,error_vs_MR,error_vs_MS,error_vs_MVP,afinidad_N,afinidad_AS,afinidad_MR,afinidad_MS,afinidad_MVP
N,New_N_084.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_084.wav,2.466,0.07507519086976595,0.10920282974923613,0.07059577433911465,0.10078340265627221,0.07342509601803132,0.21621830400161546,0.16455871768734573,0.22410706271622569,0.17602444363537958,0.21909147195943363
N,New_N_085.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_085.wav,2.5655,0.07526109974046878,0.11028987742243634,0.07010614247947214,0.10430257568663323,0.07446333855167091,0.2175427733528311,0.16437744360040674,0.2267017208549106,0.17244247157248685,0.21893559061936463
N,New_N_086.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_086.wav,2.5655,0.08062788380637054,0.11906866336416566,0.07879705681901326,0.10066699917534333,0.0759302675220904,0.21550836195405235,0.15845544899314454,0.2186880592137297,0.18358665464213814,0.22376147519693523
N,New_N_087.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_087.wav,2.553,0.07835145884103693,0.11946576659097835,0.07730924396302533,0.1027403365421741,0.07441491167067908,0.2182065443683366,0.1570442485396792,0.22003349494102134,0.1795279747298195,0.2251877374211434
N,New_N_088.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_088.wav,2.526125,0.0759343658272206,0.11248376578010404,0.07456938156086278,0.09970223100048478,0.07446892082468566,0.21757640095582495,0.1624150113679785,0.21996532751814624,0.17990107855196852,0.2201421816060817
N,New_N_089.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_089.wav,2.57775,0.0723329238748175,0.10818329638609565,0.06959762372863011,0.09739084564026261,0.07055272671762658,0.21713272193354025,0.16299276418190803,0.2219364743971812,0.17769088051105092,0.22024715897631963
N,New_N_090.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_090.wav,2.56875,0.07309384121519003,0.10675888588485812,0.06951469347217272,0.09738762949365119,0.0706070465344065,0.2156841856111178,0.16476082498671452,0.22194917540833484,0.17758776330731496,0.22001805068651792
N,New_N_091.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_091.wav,2.568625,0.08280669135657867,0.11525266431411961,0.08146771962745997,0.10092537814511951,0.07862225262491239,0.2136175929976523,0.16478138965619604,0.21591811568274097,0.18479331302203325,0.2208895886413775
N,New_N_092.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_092.wav,2.5505,0.07043590753368582,0.10928500098174586,0.07119921141817422,0.09897883542288466,0.07309011561028643,0.22214230009285557,0.1628004829927237,0.22078993670749386,0.17679214930262135,0.21747513090430554
N,New_N_093.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_093.wav,2.5745,0.07704504627254699,0.11161256912129848,0.07260192015830831,0.10258469103213615,0.07470659792737726,0.21604455398357925,0.16384886893447786,0.2238619716128838,0.17612033742721958,0.22012426804183963
N,New_N_094.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_094.wav,2.547375,0.08584882081451152,0.12547255818587835,0.08516261368558128,0.10963087437303373,0.08260132232269077,0.21801167174453032,0.15878620940392624,0.21921177210707196,0.18024051852891687,0.22374982821555459
N,New_N_095.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_095.wav,2.553,0.07686756326969292,0.11470065273030747,0.07304976902030574,0.10148321826941217,0.07118899207308932,0.21562930286989052,0.15931701579336366,0.22231673447354844,0.17708600223955784,0.2256509446236395
N,New_N_096.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_096.wav,2.526125,0.07584656771794654,0.11335470391125663,0.07351581855086117,0.10009145138706528,0.07398356384680183,0.21747176011561734,0.1610965563343194,0.22156477770973182,0.1791296659175124,0.22073723992281905
N,New_N_097.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_097.wav,2.558125,0.07745741634772509,0.11021751439128744,0.07336039716287453,0.09582021674239193,0.07115953381039629,0.2119622965258167,0.16309414780031634,0.21902471246536795,0.18300363373537884,0.22291520947312024
N,New_N_098.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_098.wav,2.5295,0.07927551093867545,0.1121615906518182,0.07406679814585843,0.10382691985388315,0.07451209357399478,0.21405297142643082,0.16453690255961903,0.22316094035060052,0.1758818113600074,0.2223673743033423
N,New_N_099.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_099.wav,2.607875,0.06894264701739296,0.1224788651087994,0.0803977746269181,0.09783554507601978,0.07445926658804447,0.2317761497735077,0.15103057344728618,0.2114801230747631,0.1839435376174899,0.22176961608695311
N,New_N_100.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_100.wav,2.62675,0.06538884972479896,0.1202521504932609,0.0767180573637443,0.09761239390826101,0.07099189334116623,0.23326239930865797,0.15039386072672178,0.2130507363311855,0.1802555639638109,0.22303743966962397
N,New_N_101.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_101.wav,2.6275,0.07105588175198009,0.12840570698232157,0.08089928372635113,0.09917404338424508,0.0743254739347258,0.23099711731212808,0.14600000112778913,0.21350452257826308,0.18446503590236174,0.22503332307945806
N,New_N_102.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_102.wav,2.58175,0.07124600193986665,0.12092441033395604,0.08191366168114526,0.09526562804408775,0.07455326721589253,0.22782614721514874,0.15310983791939503,0.2091897109097903,0.1879969646171422,0.2218773393385237
N,New_N_103.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_103.wav,2.688375,0.07047234533216858,0.1232698669848255,0.08153016888712786,0.09518455842396627,0.07311314641644642,0.22880492864434887,0.14997815157641378,0.20943369803476627,0.18776141651827305,0.224021805226198
N,New_N_104.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_104.wav,2.604,0.06707930223436767,0.12144591110710662,0.07787086501160279,0.09582310767017332,0.07084152373927427,0.23097243682926807,0.1495103335735234,0.21186851714039998,0.18352445691981872,0.22412425553698986
N,New_N_105.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_105.wav,2.630125,0.06540749677109663,0.11696291994276435,0.07799469850433091,0.09173781721496518,0.06858331053914986,0.22982091007577315,0.15214849251372825,0.20780554027971926,0.18616954489629461,0.2240555122344846
N,New_N_106.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_106.wav,2.630125,0.05915124042663703,0.11177230035522848,0.06993068897320834,0.08891023133197389,0.06484377107610265,0.23162002339882165,0.1520378828925428,0.21248313285329767,0.18255039493536662,0.22130856591997133
N,New_N_107.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_107.wav,2.594625,0.06811153008355472,0.12000793315395306,0.07777081279257263,0.09502703466664668,0.07248168247899885,0.2294743156583001,0.1515051903853114,0.21240967670879915,0.1850205818678883,0.22159023537970102
N,New_N_108.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_108.wav,2.522625,0.06914997588303788,0.12452739570720793,0.08399533273266409,0.09715364690660534,0.074886462059648,0.23339673834712374,0.14986282664187064,0.20726059000417663,0.18655206649659098,0.22292777851023807
N,New_N_109.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_109.wav,2.667875,0.0672760781035751,0.12098540812782717,0.07780773990213016,0.09543359270695091,0.07006315807934599,0.2300872269804663,0.1497225395029854,0.21149581062693174,0.1836805978444549,0.2250138250451617
N,New_N_110.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_110.wav,2.583625,0.07597247397387677,0.1305724382330139,0.08600727170027614,0.11030252645735665,0.0816378285841351,0.23339976680043073,0.15079978150057136,0.2153951695319363,0.17734771567989133,0.22305756648717032
N,New_N_111.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_111.wav,2.662625,0.06586664298656035,0.11507223620611007,0.07450840211142586,0.09061019233623871,0.06887609578139796,0.22704468701526573,0.15316290774566346,0.21187845487709667,0.18627022880730573,0.22164372155466835
N,New_N_112.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_112.wav,2.562,0.06903846414332927,0.12357296395493961,0.08116723210515803,0.09624954767601637,0.07281761715178141,0.23102355249987333,0.14934270010621642,0.20966049259238667,0.18582976188710418,0.22414349291441932
N,New_N_113.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_113.wav,2.624375,0.06932225562157633,0.12136459074269729,0.07939184681385322,0.0953421856115852,0.0730424068704496,0.22910482161062537,0.1510847524929531,0.21137269567817768,0.18605088195410194,0.22238684826414196
N,New_N_114.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_114.wav,2.596625,0.07181316642612211,0.1255753814056007,0.08245460330695219,0.09680084344306687,0.07502469058867474,0.22923773458354624,0.1491066598101036,0.21052998979230975,0.18770248659388164,0.22342312922015872
N,New_N_115.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_115.wav,2.57825,0.08556273860800095,0.1350469016708699,0.09312271129369662,0.10594719634167993,0.08358253949331619,0.22321929746624683,0.1502471162844876,0.21011918208441327,0.1896307998477951,0.22678360431705727
N,New_N_116.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_116.wav,2.59675,0.0655891744649284,0.11836167963956103,0.07662947315571933,0.09540511237120546,0.07074537452076889,0.23156412142791513,0.15181714089165954,0.2119890088026362,0.18242320944937268,0.2222065194284164
N,New_N_117.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_117.wav,2.658,0.0748110462279693,0.13080440456313758,0.08444048157110624,0.10337664346242517,0.07747877055163173,0.23044732010286928,0.147241695468411,0.21336126469637115,0.18336844918923184,0.22558127054311675
N,New_N_118.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_118.wav,2.54675,0.06491817370821455,0.11670862908352002,0.07689255377416404,0.0953761767124616,0.07125060022095989,0.2323533129796252,0.15353606199531192,0.21112789208344257,0.18210712083842723,0.22087561210319304
N,New_N_119.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_119.wav,2.607875,0.07262765935047151,0.12991612431874916,0.08692290930415367,0.09919609441157103,0.07648913473083958,0.2324289373942493,0.1469771030299962,0.20731150829305278,0.18792389221166375,0.2253585590710379
N,New_N_120.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_120.wav,2.645,0.0672983254847618,0.11867847049123953,0.07805284966253066,0.0949534782471715,0.07196971485937906,0.23013039533803784,0.152567164871578,0.2111586804970254,0.18445487662474946,0.22168888266860937
N,New_N_121.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_121.wav,2.588125,0.07397227469730604,0.1258270810087601,0.08287681526992789,0.10376158968722665,0.07652633418904056,0.2293883954721294,0.15149887004768522,0.21361606018704443,0.18074769292604054,0.2247489813671003
N,New_N_122.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_122.wav,2.543,0.07233592741545838,0.12519734951274505,0.08239202253766618,0.10249586434973058,0.07604351634723164,0.23072048612419122,0.1511564788931302,0.2128862956859181,0.18125909388011793,0.22397764541664245
N,New_N_123.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_123.wav,2.682375,0.06535717132841179,0.11936724941048303,0.07602274363570567,0.09389396732677172,0.06911892873750576,0.2307542083546767,0.14979571805821593,0.21188179162362053,0.18365495323355693,0.22391332872993
N,New_N_124.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_124.wav,2.570625,0.06658181849017039,0.12204289661953122,0.07915221716104989,0.09924766573290653,0.07342099713602743,0.2345887602100448,0.15052744096978699,0.21214517653036338,0.18064020706509082,0.22209841522471396
N,New_N_125.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_125.wav,2.501375,0.06353810583550798,0.11702236007933613,0.0758886183985978,0.0927172088602202,0.06886895580675448,0.2321330523690402,0.15132603402835793,0.21029401193038216,0.18380545429970643,0.22244144737251323
N,New_N_126.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_126.wav,2.41475,0.0718833731441101,0.10155300639475401,0.06338446487044055,0.09736492789502485,0.06919353355057387,0.21292904288855427,0.1679391837244839,0.22790987014515546,0.1736612461174659,0.2175606571243405
N,New_N_127.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_127.wav,2.35525,0.08849123643942977,0.11687496428941221,0.08108510599459381,0.10455356834985292,0.0764403560423341,0.20667448851624107,0.16469169543102496,0.21928978621950163,0.1817525926126383,0.22759143722059397
N,New_N_128.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_128.wav,2.42725,0.08278694682151704,0.10950530752773409,0.07200513645080485,0.09853069106126935,0.07411383427848424,0.20613693921969856,0.16646645468901874,0.2247065175645212,0.1817424813581052,0.22094760716865625
N,New_N_129.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_129.wav,2.3515,0.08430265912721153,0.11466636026731862,0.07558570994658127,0.09690141421011174,0.07223024756998732,0.2056730044114318,0.16131805953391495,0.2205276632253738,0.18595366126936497,0.2265276115599144
N,New_N_130.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_130.wav,2.401625,0.08043786522574624,0.10998600046384892,0.07434802961502977,0.10096129033592412,0.07514264736208691,0.21136035084772795,0.16686405163477988,0.22191250567624354,0.17935679675238936,0.22050629508885908
N,New_N_131.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_131.wav,2.36725,0.08244917476491095,0.10905791446760792,0.0679587066491457,0.10406808917631469,0.0773040527283289,0.2077115008742475,0.16788516168273843,0.2332413715602157,0.1747224625263048,0.21643950335649356
N,New_N_132.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_132.wav,2.406375,0.08017935205494277,0.10739155422813483,0.07270625384584983,0.09787637575531721,0.07475504095872551,0.20927877111520204,0.1683372788257251,0.22217202783715367,0.18165167990997697,0.21856024231194224
N,New_N_133.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_133.wav,2.372375,0.09315397609449363,0.11780440978323498,0.0755459554923886,0.09982081723184263,0.07849947929494892,0.19822630443706876,0.16274846676002172,0.22821165153079934,0.18793094858988854,0.2228826286822217
N,New_N_134.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_134.wav,2.418875,0.0771661139642993,0.11351536958147922,0.07334420486459034,0.10553132714355114,0.07304260710525902,0.2169555765130234,0.16221109963405422,0.22369150411473027,0.17290994513611735,0.22423187460207472
N,New_N_135.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_135.wav,2.351625,0.08065622204920671,0.11126979027209517,0.07360338332801665,0.09695563933166586,0.0718897464996658,0.20871515749763514,0.1633772418277622,0.22082999439969292,0.18319938611784062,0.2238782201570692
N,New_N_136.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_136.wav,2.41875,0.08695657737248547,0.12120908351488996,0.07625488455831761,0.10475939742611853,0.07459242834624355,0.20742897537006147,0.1577117412959991,0.2259700653322141,0.17989375619641845,0.22899546180530686
N,New_N_137.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_137.wav,2.410125,0.09028384369308738,0.1196381609584926,0.07636073683994869,0.10256717338903183,0.07517898698494307,0.2022908656946187,0.1599517252875549,0.22612579188847282,0.1833578949997944,0.22827372212955913
N,New_N_138.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_138.wav,2.40575,0.0842265269471852,0.11439704932873883,0.07590363153709899,0.10327844247895922,0.07828947225684892,0.21000993882572333,0.1649744607004394,0.22446909149460303,0.18032116898110004,0.22022533999813404
